odiNumber,manufacturer,crash,fire,numberOfInjuries,numberOfDeaths,dateOfIncident,dateComplaintFiled,vin,components,summary,type,productYear,productMake,productModel
11591556,honda (american honda motor co.),false,false,0,0,,,5J8TC2H59LL,"service brakes,forward collision avoidance",the contact owns a 2020 acura rdx the contact stated that while driving on several occasions at various speeds the brakes were unintendedly activated additionally the contact observed an orange warning light which stated brakes illuminated and then went off the vehicle was taken to a dealer twice however the dealer was unable to replicate the failure the vehicle was not repaired the manufacturer was notified of the failure the failure mileage was approximately 10000,vehicle,2020,acura,rdx
11591293,honda (american honda motor co.),false,false,0,0,,,5J8TC2H64LL,"fuel system, gasoline",the contact owns a 2020 acura rdx the contact received notification of nhtsa campaign number 23v858000 fuel system gasoline however the part to do the recall repair was not yet available the local dealer was contacted and the dealer stated that parts were not available and the contact was also charged for the vehicle to be diagnosed in addition the contact stated the vehicle was towed to the residence from the dealer the contact stated that the manufacturer had exceeded a reasonable amount of time for the recall repair the manufacturer was made aware of the issue and referred the contact to the nhsta hotline for assistance the contact had not experienced a failure parts distribution disconnect,vehicle,2020,acura,rdx
11588857,honda (american honda motor co.),false,false,0,0,,,5J8TC2H53LL,unknown or other,exploding moon roof,vehicle,2020,acura,rdx
11587973,honda (american honda motor co.),false,false,0,0,,,5J8TC2H33LL,"electrical system,exterior lighting",car would not turn on all electronics started glitching lights flickering had to disconnect the battery to turn off,vehicle,2020,acura,rdx
11588015,honda (american honda motor co.),false,false,0,0,,,5J8TC2H6XLL,forward collision avoidance,in sudden hard braking situations the engine is disabled for between 34 seconds on the highway when hard braking from 70 mph to 20 mph the engine is disabled and cars from behind are forced to veer off the road to avoid hitting my vehicle as it is basically stalled and cannot resume the speed at intersections when hard braking from 35 mph to 15 mph  the engine is disabled and the car is left in the middle of an intersection blocking side and frombehind traffic,vehicle,2020,acura,rdx
11587344,honda (american honda motor co.),false,false,0,0,,,5J8TC2H70LL,visibility/wiper,rear windsheild glass shattered spontaneously,vehicle,2020,acura,rdx
11583115,honda (american honda motor co.),false,false,0,0,,,"","fuel system, gasoline",the contact owns a 2020 acura rdx the contact received notification of nhtsa campaign number 23v858000 fuel system gasoline however the part to do the recall repair was not yet available the local dealer was contacted the contact stated that the manufacturer had exceeded a reasonable amount of time for the recall repair the manufacturer was made aware of the issue the contact had not experienced a failure the vin was not available,vehicle,2020,acura,rdx
11581533,honda (american honda motor co.),false,false,0,0,,,5J8TC2H77LL,engine,the emission light flashes and puts the vehicle in limp mode the speed is drastically reduced and wont exceed 30 mph horrify experience the problem seems related to rain and acceleration now the car is towed no warning before it happens but the emission light was flashing afterward,vehicle,2020,acura,rdx
11581382,honda (american honda motor co.),false,false,0,0,,,5J8TC2H7XLL,"electrical system,visibility/wiper",on xxx my windshield wiper motor died during a rainstorm the car gave no warning lights and i get my vehicle serviced regularly i have had ongoing electrical issues with this car such as a faulty radio and inability to run the gps settings i took the car back to princeton acura  in new jersey and was told the windshield wiper motor has to be replaced at it would cost me  60000 the car was also looked at by a mechanic from jifffy lube who said he was unable to order the windshield wiper motor due to the car being so new that after market parts are not available i am extremely frustrated and feel this is unfair and also feel i was sold a lemon i bought the car new in 2020 and i am the only owner i am hoping someone can help me   thank you information redacted pursuant to the freedom of information act foia 5 usc 552b6,vehicle,2020,acura,rdx
11580031,honda (american honda motor co.),false,false,0,0,,,5J8TC2H59LL,"unknown or other,visibility/wiper",rear cargo glass spontaneously shattered while vehicle parked this occurred between 145 pm500 pm on a clear day with outside temperature of 65 review of camera footage from neighboring building shows no evidence of impact by foreign object,vehicle,2020,acura,rdx
11578593,honda (american honda motor co.),false,false,0,0,,,5J8TC2H31LL,unknown or other,the back glass on my hatch shattered as i opened and closed my door yesterday and this is not the first time it has happened my car was parked at my train station where ive parked it for years i usually remote start it a head of time so when i arrive at the station it would be warmed up and ready to go when i arrived at the station i opened my back drivers door and placed my bag in the back seat and closed the door when i heard a sound but thought my bag had fell over and the contents were out so i got in the drivers seats and thats when i heard the sound a second time and when i looked in my rear view mirror all i could see was the shattered glass i cant begin to tell you how i felt this was the moment i dreaded once again i reached out to my dealership and then acura client services but no one wants to take responsibility just get the run around please let me know what can be done i fear this will occur again and again,vehicle,2020,acura,rdx
11576056,honda (american honda motor co.),false,false,0,0,,,5J8TC2H5XLL,visibility,the contact owns a 2020 acura rdx the contact stated that upon entering the vehicle and closing the drivers side door the lift gate window suddenly shattered no warning lights were illuminated the vehicle was taken to an independent mechanic who was unable to determine the cause of the failure the vehicle was repaired the manufacturer was notified of the failure a case was opened and the contact was advised to take the vehicle to the dealer for inspection the failure mileage was 75000,vehicle,2020,acura,rdx
11573258,honda (american honda motor co.),false,false,0,0,,,5J8TC2H6XLL,visibility/wiper,rear windshield shattered while vehicle was parked,vehicle,2020,acura,rdx
11573292,honda (american honda motor co.),false,false,0,0,,,5J8TC2H71LL,"engine,fuel/propulsion system",on a long road trip xxx from milwaukee wi to bowling green ky and from  from bowling green ky to orlando fl while driving from bowling green ky about 8 hours into the drive we were in a massive rain storm which started in atlanta ga and did not end until we crossed into florida  about 60 miles past the border of florida traveling on xxx i needed to override the cruise control traveling at about 80 mph and allow for a merging vehicle so i pressed hard on the accelerator and the vehicle essentially shut off and the mil was flashing  i was in the left lane two lane highway at this point traffic was moving quickly but fortunately i was able to merge safely across traffic to the right shoulder without causing an accident because the vehicle was slowing at a rapid rate the vehicle came to a stop on the shoulder with my wife and two kids freaking out  i shut off the vehicle successfully restarted the vehicle and accelerated into traffic fortunately this did not happen in the mountain pass where there is no shoulder to pull into information redacted pursuant to the freedom of information act foia 5 usc 552b6,vehicle,2020,acura,rdx
11572004,honda (american honda motor co.),false,false,0,0,,,5J8TC1H65LL,"electrical system,engine,fuel/propulsion system",i was passing another vehicle around 45mph when i had a loss of power in acceleration acceleration was limp went down to 10mph engine light came on i had to pull off road shut car off then restarted engine light went off but acceleration is weak unable to maneuver away from an emergency situation if need to dangerous to drive it like this i will take it to dealership but know they never find any issues,vehicle,2020,acura,rdx
11571378,honda (american honda motor co.),false,false,0,0,,,5J8TC2H67LL,visibility,the contact owns a 2020 acura rdx the contact stated that the rear window near the hatch had suddenly fractured without impact the failure recurred a second time after having the vehicle repaired the vehicle was taken to a glass specialist and the glass was replaced by the insurance provider the failure occurred again the vehicle was taken to the dealer but was not diagnosed the vehicle was not repaired the manufacturer was made aware of the failure the failure mileage was 28500,vehicle,2020,acura,rdx
11570199,honda (american honda motor co.),false,false,0,0,,,5J8TC1H63LL,unknown or other,i came out to the garage to get in my car and i noticed the back window had a huge hole in it the car was parked in the garage overnight and did not have the window issue when it was parked the glass just disintegrated this is a known issue to occur on this vehicle called the dealership and they knew about this issue there is a california classaction lawsuit against honda for this issue,vehicle,2020,acura,rdx
11569491,honda (american honda motor co.),false,false,0,0,,,"",visibility,the contact owns a 2020 acura rdx the contact stated that upon starting the vehicle the rear window suddenly shattered the vehicle was taken to the dealer who determined that the temperature difference between the interior and exterior of the vehicle had resulted in thermal shock the vehicle was not repaired the manufacturer was not notified of the failure the failure mileage was 19000 the vin was unavailable,vehicle,2020,acura,rdx
11568328,honda (american honda motor co.),false,false,0,0,,,5J8TC2H58LL,"unknown or other,visibility/wiper",the rear window failed the temperature outside was about 27 degrees f and the rear defroster control was turned on  i heard a loud popping noise but i didnt realize what happened until i got home  when i went to raise the back door i realized the rear window had shattered i was close to home and it would have been worse if i was out of town i immediately called my local acura dealership where the vehicle was purchased egg harbor twp nj and left a voice message they never returned my call  it wasnt safe to drive with since the rear window shattered and there was a large hole in the window  i could not drive the car for several days until the rear window was replaced  no one inspected the rear window except for the person hired to replace the window  this person said they had done another rear window on a car similar to mine the prior week  although the window was replaced the problem may still be an issue if it was caused by the rear defroster control,vehicle,2020,acura,rdx
11568376,honda (american honda motor co.),false,false,0,0,,,5J8TC2H30LL,structure,our 2020 acura rdx windshield spontaneously shattered  after reading a bulletin that this is a common issue we contacted our local dealer we were told it was not a recall and was not covered  we contacted acura to speak about the issue and were told we could take it to a dealer to determine if a small portion would be covered but even that was not a guarantee this is an obvious issue with this vehicle,vehicle,2020,acura,rdx
11567035,honda (american honda motor co.),false,false,0,0,,,5J8TC1H51LL,unknown or other,got in my 2020 acura rdx this morning and as i was about to start my car the windshield shattered i contacted the dealer and they are stating that the issue with my windshield is not under warranty and i have to cover it even though it is a manufacturer defect acura does have a bulletin out but the dealer is stating that this issue is ended with my car warranty i have bumper to bumper and powertrain but no coverage for glass,vehicle,2020,acura,rdx
11567086,honda (american honda motor co.),false,false,0,0,,,5J8TC2H56LL,visibility/wiper,on jan 22 2024 i got into my 2020 rdx at works parking lot close the door lightly and the rear glass shatters this is the second time this happened the first time was back in nov 2021,vehicle,2020,acura,rdx
11566128,honda (american honda motor co.),false,false,0,0,,,5J8TC2H77LL,electrical system,acuralink remote start did not work to start the car this morning or after work but when my wife got home from work the car started about a half hour later by itself in our attached garage with the door closed it did this twice this evening and once at lunchtime  we will have to keep the car outside until this issue is resolved,vehicle,2020,acura,rdx
11565705,honda (american honda motor co.),false,false,0,0,,,5J8TC2H3XLL,visibility/wiper,car was parked and off at dealer waiting for service   i received a phone call that back window shattered and that this was not covered under warranty but the dealer will cover 99 of the cost of parts and labor   this is obviously a manufacturer defect and is very dangerous  why isnt this a recall,vehicle,2020,acura,rdx
11565356,honda (american honda motor co.),false,false,0,0,,,5J8TC2H6XLL,visibility/wiper,opened my garage door  went into the garage and opened drivers door then sat down in drivers seat  closed drivers door and crash went the rear window on tail gate the window shattered into a million pieces,vehicle,2020,acura,rdx
11565192,honda (american honda motor co.),false,false,0,0,,,5J8TC2H62LL,visibility/wiper,rear windshield glass shattered spontaneously there was no impact or object that caused this to happen this is the second time this has happened shattered glass has now fell inside my car,vehicle,2020,acura,rdx
11564768,honda (american honda motor co.),false,false,0,0,,,5J8TC2H5XLL,"unknown or other,visibility/wiper",what happened to my 2020 acura rdx was the rear window randomly broke after closing the driver door this happened on tuesday xxx i was doing some research and it seems as if maybe this had something to do with the electrical defrosters on the rear window i even talked with my dealership highland park il acura and they made it sound like theyve never heard of this happening i sent the dealer a picture of my vehicle and even sent them the articles that i found on this issue and got no responses they proceeded to think i wanted to buy a new vehicle i have no problems about my car i love it however this actually happened to this same car a couple of years back so the fact that the dealership claims theyve never heard of it is a lie thankfully the window was replaced and fixed today although i was disappointed it took a week for it to get fixed im glad it is back to normal what concerns me though since this has happened 2 times in the last 4 years i am worried it will happen again in the future i am displeased with the communication i have received from the dealership essentially i dont think it is fair that i have to pay for something that is clearly a defect of the vehicle itself please help guide me in the right direction to receive some closure on this situation thank you information redacted pursuant to the freedom of information act foia 5 usc 552b6,vehicle,2020,acura,rdx
11564070,honda (american honda motor co.),false,false,0,0,,,5J8TC2H50LL,visibility/wiper,rear windshield spontaneously shatters there are numerous lawsuits filed on this issue but acura is randomly covering replacement of shattered windows apparently by how hard dealerships are calling them on it  my rear windshield shattered while my rdx was sitting in my garage warming up last month  on dec 7th  5 or 6 rdx owners along with myself posted photos of our shattered windows on the rdx owners facebook page,vehicle,2020,acura,rdx
11562951,honda (american honda motor co.),false,false,0,0,,,5J8TC1H59LL,visibility,i was driving on i5 about 10 mins after leaving redding ca at about 60 mph when i suddenly heard a loud bang from the top i pulled over to the shoulder and noticed my sunroofmoonroof had totally shattered there was no cars driving in front of me or besides me  i also didnt find any rockstone inside the moonroof the moonroof suddenly explodeshatter poses a safety concern to the driver or passengers,vehicle,2020,acura,rdx
11560362,honda (american honda motor co.),false,false,0,0,,,5J8TC2H58LL,unknown or other,the rear trunk glass shattered on its own when the car was parked this appears to be a known issue and acura has tsb about it they should recall the vehicle and fix at their expense,vehicle,2020,acura,rdx
11558278,honda (american honda motor co.),false,false,0,0,,,5J8TC2H57LL,visibility/wiper,rear windshield glass spontaneously shattered  there was no trauma to the vehicle and no significant temperature changes and the break was caught on security camera footage this both made a very loud noise which would have been very startling while driving affected visibility and caused skin injuries due to glass shards both inside the vehicleon personal belongings and on the driveway which hurt my dogs paws there is a tsb issued b2214 however the dealer has so far told me they havent heard of this issue  i am awaiting another call back there were no warning lights or other indicators prior to this happening,vehicle,2020,acura,rdx
11557132,honda (american honda motor co.),false,false,0,0,,,5J8TC2H5XLL,unknown or other,i was driving and all of a sudden my back  windshield cracked everywhere    nothing hit it   it was cracked everywhere then glass started to fall out and into my car,vehicle,2020,acura,rdx
11556688,honda (american honda motor co.),false,false,0,0,,,5J8TC2H71LL,visibility/wiper,rear window shattered for no reason causing serious safety issue,vehicle,2020,acura,rdx
11554180,honda (american honda motor co.),false,false,0,0,,,5J8TC2H77LL,visibility/wiper,the car was parked in 40 degree sunny weather while running some errands  upon returning to the car entering and closing the drivers door the rear window glass on the tailgate shattered    the glass was shattered throughout the entire glass panel including at the edges  a 15x10 section in the middle fell into the luggage compartment    acura service bulletin 22014 describes this behavior and attributes it to an incorrect spec rear defroster grid    thankfully this didnt happen while driving but if it did it could have been quite dangerous to the driver due to the surprise and to following cars due to flying glass,vehicle,2020,acura,rdx
11552659,honda (american honda motor co.),false,false,0,0,,,5J8TC2H55LL,visibility/wiper,on october 25th 2023 i got into my 2020 acura rdx  i closed my front driver side door didnt slam it and my rear window shattered  glass everywhere,vehicle,2020,acura,rdx
11546195,honda (american honda motor co.),true,false,0,0,,,5J8TC1H35LL,"steering,vehicle speed control,service brakes",on april 18 2023 driving thru shopping center parking lot without warning car suddenly jerked right accelerated while brakes steering wheel gears locked ended crashing thru the wall of a structure airbags did not deploy but seat belts tightened firmly keeping us from going thru windshield episode of unintended acceleration was reported to honda motors whose agent jason checked the car 8123 and found no defect we had driven the car for almost 49000 miles without incident yet their agent drove it for less than 10 miles and concluded nothing wrong with the car twelve days later while stopped at a red light dashboard lights suddenly flashed and engine came to a complete stop dead conclusion was damaged sensor to gas tank since husband had run over tanker truck tire debris on fwy earlier in the day point is this 2020 acura rdx with 50k miles has had two major incidents  unintended acceleration and unintended deceleration feel betrayed by honda motors corp at conducting a superficial inadequate inspection for the defects mentioned and fear for our safety and those of others we share on the road theres a class action lawsuit in florida for similar complaints but we live in california and have been unable to procure legal representationapparently not cost effective my driving record is clean,vehicle,2020,acura,rdx
11542484,honda (american honda motor co.),false,false,0,0,,,5J8TC2H59LL,service brakes,the brake on the right and rear side of the car makes a lot of noise as if something has come loose around 3 weeks ago the brake on the left and rear side of the car started to make a low frequency hum the vehicle is taking longer to stop and i am afraid to brake hard since i think something will get disarmed on my rear wheels  i did some research online and several automotive industry testers and researcher mention and report this issue for example   consumer report xxx   kelly blue book xxx   car and drive xxx  xxx   thank you very much for reading this assessment    information redacted pursuant to the freedom of information act foia 5 usc 552b6,vehicle,2020,acura,rdx
11542309,honda (american honda motor co.),false,false,0,0,,,5J8TC2H6XLL,structure,rear windshield shattered while parked and the car was not running there was a bulletin only at the time called customer service they advised to submit an insurance claim which i didnt do the dealership disputed with them and ended up replacing it at their cost later several others in the area experienced the same thing acura acknowledged there was a problem with the rear windshield defroster i still have pieces of glass within the hatch,vehicle,2020,acura,rdx
11529715,honda (american honda motor co.),false,false,0,0,,,5J8TC1H52LL,"suspension,unknown or other",2021 reporting a clicking sound coming from the passengers rear reported several time unable to find reported clicking noise service manager and serice tech rode with me to try to locate noise  on two occasion noise was heard and services were done brake and tires only to have the noise return the next day  ownership of vehicle is now into the 3nd year and noise is still heard  i suggested to look at the struts service tech indicated its not the struts,vehicle,2020,acura,rdx
11527911,honda (american honda motor co.),false,false,0,0,,,5J8TC2H65LL,structure,i was driving my car and had just entered the highway and my panoramic sunroof exploded it sounded like a gun had went off in my car i immediately drove to the dealership who informed me that it was not covered under warranty i had it replaced as i was out of town 8 hours from home and the glass started falling onto the headliner which i kept closed for safety  i did catch the incident on my dashcam which recorded the audio and video through the windshield  there was no warning that it was going to happen and we were not close enough to other vehicles for incidental contact,vehicle,2020,acura,rdx
11524542,honda (american honda motor co.),false,false,0,0,,,5J8TC2H69LL,visibility/wiper,rear tailgate windshield got shattered without any impact acura know about this and they have on their bulletin boardacura tsb 22014 i have fixed through 3rd party and i got reimbursed the fee from acura well 2020 acura rdxs tailgate panels are all glued that broken windows between panels are stuck in tailgate even acura dealer dont have access to that panels therefore they recommend changed the whole tailgate so every time i open and close the tailgate i hear broken glasses inside of my tailgate its time to sell my suv but there is no way to access those glass pieces even in dealer,vehicle,2020,acura,rdx
11523569,honda (american honda motor co.),false,false,0,0,,,5J8TC1H61LL,"power train,lane departure",my car transmission light came oncheck engine then said blind spot warning not working see dealer my car transmission warning message appears every time i accelerate to 60mph it switches to sport mode on its on and i am unable to switch it back my cameras malfunction for blind spots the car sound is louder and usually its quiet i take my car in regularly for servid3 with the dealer this is very strange i am scared to go past 60mph,vehicle,2020,acura,rdx
11522688,honda (american honda motor co.),false,false,0,0,,,5J8TC2H7XLL,"engine,fuel/propulsion system",we experienced loss of power in heavy interstate traffic  we had been driving in the rain for some time on i10 in florida we were in the right lane behind a vehicle that was traveling much slower than other vehicles there was a gap in vehicles in the left lane so i signaled and pressed the gas pedal significantly so i could quickly get up to a matching speed for the leftlane vehicles  at this point the engine stumbled a couple of times and the check engine light began flashing  no matter how hard i pressed the gas pedal my vehicle would not accelerate  cars behind us had to brake quickly to avoid hitting us from behind i turned on my emergency flashers and made my way to the rightside breakdown lane after stopping i turned our vehicle off and restarted the engine  no warning lights were lit and i was able to resume our drive  this is a known issue with our vehicle and other acurahonda vehicles  there is an existing acura technical service bulletin tsb 20053 that addresses this issue this tsb was applied to my vehicle in march of 2021 apparently the tsb has not resolved the issue  this is a serious safety issue  at the very least the car behind us could have hit us and this could have caused a multivehicle accident  if a semi had been behind us and couldnt stop quickly we could have been killed  in online discussions there are a number of people that have experienced this issue this is not an isolated incident and should be investigated,vehicle,2020,acura,rdx
11521064,honda (american honda motor co.),true,false,0,0,,,5J8TC1H35LL,"air bags,vehicle speed control,service brakes",upon entering the cross driveway at a mall parking lot car suddenly veered right accelerating  unresponsive to stepping on brakes pedal  steering wheel locked gear buttons did not respond seat belts tightened but air bags did not deploy speed was slowed when car ran over a large rock and crashed into the wall of small store front i the driver have not been in any accidents had not taken any medication of any sort,vehicle,2020,acura,rdx
11516259,honda (american honda motor co.),false,false,0,0,,,5J8TC2H70LL,engine,driving about 75 local speed limit from college station texas to plano texas over the easter weekend and vehicle suddenly lost all power check engine light illuminates and i have to pull over  after several minutes light is extinguished   restarted vehicle and service engine light illuminates b17  had not been on before   i drove about 65 the remainder of the trip and took it to the dealership in town   the incident can not be replicated per the shop  22k miles,vehicle,2020,acura,rdx
11516314,honda (american honda motor co.),false,false,0,0,,,5J8TC2H54LL,unknown or other,rear windshield mirror shattering due to defroster grid,vehicle,2020,acura,rdx
11513331,honda (american honda motor co.),false,false,0,0,,,5J8TC2H51LL,structure,tailgate window randomly shattered with no force or impact to the vehicle and had to replace it with my insurance,vehicle,2020,acura,rdx
11512576,honda (american honda motor co.),false,false,0,0,,,5J8TC2H77LL,visibility/wiper,rear windshield shattered on its own while parked in driveway,vehicle,2020,acura,rdx
11512147,honda (american honda motor co.),false,false,0,0,,,5J8TC1H74LL,unknown or other,this is the 2nd time that the liftgate glass has shattered  the first time this happend i thought maybe someone threw a rock and shattered it  but it has just happended again where the liftgate glass has shattered for no apparent reason  i googled the problem and apparently a lot of other people have had the same issue happen to them  i cannot drive without a rear windshhield so i have an appointment to get it replaced on tuesday the 21st of march  the vehicle has not been inspected by the manufacturer but i will take it to acura this afternoon  from what i have read they will not do anything about it other than replacing the window and charging for it  there were no symptoms that appeared before the glass shattering,vehicle,2020,acura,rdx
11512081,honda (american honda motor co.),false,false,0,0,,,5J8TC2H50LL,visibility/wiper,normal grocery store run opened my lift gate to get my bags to go into the store hit the close button and once it closed the rear windshield spontaneously shattered then and there  nothing touched it at all i was standing 2 feet away  after i started to drive home the window started falling apart creating the hole in the picture,vehicle,2020,acura,rdx
11510729,honda (american honda motor co.),false,false,0,0,,,5J8TC2H79LL,visibility/wiper,on tuesday march 7 the owner of this vehicle loaded some items into the back seat of the vehicle when the owner closed the back door the rear windshield of the vehicle shattered without warning or cause the vehicle is drivable albeit with a huge opening in the rear windshield the manufacturer has issued a service bulletin bulletin number 22014 that addresses this defect but has not recalled any of the affected vehicles the owner has alerted the dealership but still has the vehicle at home as of wednesday march 8,vehicle,2020,acura,rdx
11510802,honda (american honda motor co.),false,false,0,0,,,5J8TC2H61LL,"structure,unknown or other",i went to my garage to get my car and off to work supposedly i put my bag inside the car back set and close it after that i heard a crinkling and shattering noise when i checked around i saw the rear windshield of my car is totally shattered before i get in the vehicle and before starting it sounded as if something was in the rear of the vehicle the entire rear window glass was shattered there was no impact no foreign object hit it etc it simply shattered while sitting in the driveway with the vehicle off when i closed the door  i cleaned my car last night and no indentation or any crack or line on the window but the shattered line is all over the rear window literally and per my research says that tons of acura rdx 2019 and up models have this kind of sudden shuttering of the rear window without any hit this is very dangerous  good thing my situation is not like the others that their rear window suddenly broke while on the highway hopefully a just will be served and its not right for us owners to pay for this situation rear glass  service fee and i lost my job today because of this situation this is very unsafe for anyone who owns this kind of car very unacceptable since acura already know about this issue before and still they are selling this kind of defective car,vehicle,2020,acura,rdx
11510633,honda (american honda motor co.),false,false,0,0,,,5J8TC2H30LL,"structure,visibility/wiper",rear window shattered without any impact  this is a known acura issue due to faulty rear defroster grid  there was a bulletin issued but not a recall  called local dealership and they are aware of the issues  inspected and replaced glass on 372023,vehicle,2020,acura,rdx
11509836,honda (american honda motor co.),false,false,0,0,,,5J8TC2H68LL,power train,the contact owns a 2020 acura rdx the contact stated while driving 70 mph and changing lanes the vehicle decelerated with an unknown warning light illuminated the contact attempted to accelerate however the vehicle failed to respond the contact stated that after several minutes the vehicle started to operate as designed the vehicle was not diagnosed the manufacturer was not contacted the failure mileage was 280093,vehicle,2020,acura,rdx
11509221,honda (american honda motor co.),false,false,0,0,,,5J8TC2H56LL,structure,rear windshield combusted without external impact while parked there was sharp pieces of glass inside my vehicle acura is aware via a service bulletin it was inspected at acura service there were no symptoms for prior warning,vehicle,2020,acura,rdx
11508984,honda (american honda motor co.),false,false,0,0,,,5J8TC2H6XLL,visibility/wiper,rear windshield shattered spontaneously while in park multiple reports of this in other 2020 rdxs no reported recall to date vehicle is uptodate with all services no major accidents and no prior indication of foul play or that the windshield was tampered with,vehicle,2020,acura,rdx
11508212,honda (american honda motor co.),false,false,0,0,,,5J8TC2H78LL,unknown or other,rear window shattered on its own just sitting in the driveway,vehicle,2020,acura,rdx
11506914,honda (american honda motor co.),false,false,0,0,,,5J8TC1H38LL,visibility/wiper,the wiper getting  stuck and on position and cant turn off ,vehicle,2020,acura,rdx
11504156,honda (american honda motor co.),false,false,0,0,,,5J8TC1H5XLL,unknown or other,i went out got in the vehicle and before starting i heard a crinklingrustling noise it sounded as if something was in the rear of the vehicle i got out of the vehicle and walked to the back and the entire rear window glass was shattered there was no impact no foreign object hit it etc it simply shattered while sitting in the driveway with the vehicle off when i closed the door this is a huge safety risk i have contacted acura there is no current recall but there is a current safety bulleting regarding this issue apparently it has happened to thousands of people who own an rdx model years 20192022 i cannot believe that this is not an active recall given the number of reports and the safety concern,vehicle,2020,acura,rdx
11501441,honda (american honda motor co.),false,false,0,0,,,5J8TC1H51LL,unknown or other,the back windshield just shattered when i closed the drivers door i looked online and it seems like a known issue and acura is not taking any responsibility for it,vehicle,2020,acura,rdx
11500925,honda (american honda motor co.),false,false,0,0,,,5J8TC2H63LL,unknown or other,at the end of the work day i approached my car that had been remotely started through the app approximately 5 minutes prior i put my work bag in the back driver side closed the door then heard small items hitting the ground i went to the back of the car and found the back window on the lift gate shattered the door wasnt slammed the lift gate has only ever been operated with the power feature,vehicle,2020,acura,rdx
11500659,honda (american honda motor co.),false,false,0,0,,,5J8TC2H68LL,"vehicle speed control,unknown or other,fuel/propulsion system",while accelerating on the highway the vehicle lost power pressing the gas did nothing engine light blinked,vehicle,2020,acura,rdx
11498956,honda (american honda motor co.),false,false,0,0,,,5J8TC2H72LL,structure,when backing out of my driveway and turning wheel to the left i get two loud popping noises from behind me  other online reports identify this as a problem with the sunroof  i also have instances where the sunroof does not fully close unless i repush the close button  dealer rep suggested this is most likely due to an issue with the sunroof,vehicle,2020,acura,rdx
11498695,honda (american honda motor co.),false,false,0,0,,,5J8TC2H54LL,visibility,the contact owns a 2020 acura rdx the contact stated that while the vehicle was parked the rear window shattered without warning or impact the vehicle was taken to the dealer however the vehicle was not diagnosed the contact was advised to notify the insurance company of the failure the vehicle was not repaired the manufacturer was notified of the failure and the contact was advised to go through the insurance company and to take the vehicle to a different dealer for diagnosis the failure mileage was approximately 20000,vehicle,2020,acura,rdx
11483039,honda (american honda motor co.),false,false,0,0,,,5J8TC2H51LL,"vehicle speed control,engine",on september 6 2022 at 745 am i was traveling from my home to work in my 2020 acura rdx  as i was merging on to an interstate in heavy highspeed traffic my rdx suddenly lost power and started to decelerate with absolutely no warning at all as highspeed traffic was approaching from behind  my vehicle decelerated to a speed of about 20mph on an interstate in the midst of heavy highspeed traffic  the malfunction indication light began flashing in the instrument panel  i was able to drive at slow speed of about 1520 mph with 4way lights flashing until i could exit the interstate  i turned the car off for a few minutes and then was able to proceed  this created an extremely dangerous situation,vehicle,2020,acura,rdx
11480177,honda (american honda motor co.),false,false,0,0,,,5J8TC1H30LL,engine,the contact owns a 2020 acura rdx the contact stated that while driving at approximately 70 mph the vehicle went into limp mode and experienced unintended deceleration to 5 mph with the check engine warning light illuminated the vehicle was towed to the dealer however the dealer was unable to duplicate the failure the vehicle was not repaired the manufacturer was made aware of the failure the failure mileage was 18986,vehicle,2020,acura,rdx
11479781,honda (american honda motor co.),false,false,0,0,,,5J8TC2H57LL,"unknown or other,visibility/wiper",on two occasions now my vehicle was parked at the train station and i have returned to the back window being cracked  the first time 1121 when i shut the rear passenger door i heard the glass crack  there was a small hole near the bottom center which quickly expanded as doors were closed  the second time 822 i walked up to my vehicle and there was a large hole in the rear window which looked exactly the same  both times glass was also broken around the edges  we are confident it is not vandalism due to the fact that the vehicle was parked in an open wellmonitored area nothing was taken and no other cars were damaged  something must be defective,vehicle,2020,acura,rdx
11479170,honda (american honda motor co.),false,false,0,0,,,5J8TC2H55LL,visibility,the sunroofmoonroof was closed and it explodedshattered going down a major interstate highway doing 65mph it sounded like a bomb or someone shot a gun at me glass is everywhere and its not cleaned up nothing was thrown at vehicle there are no recalls on this vehicle no warning lights or messages when it happened i was very lucky i didnt receive injuries from the falling glassgetting cut after it happened i closed the visor of the moonroof due to the hole now its seems visor is damaged too i have a call into my dealershipwaiting to hear back vehicle is sitting in my garage its available for inspection i dont want to drive it there are more photos than what is uploaded,vehicle,2020,acura,rdx
11475426,honda (american honda motor co.),false,false,0,0,,,5J8TC1H50LL,"engine,fuel/propulsion system",while driving on i95 north the check engine light began flashing on and off we had been driving in a thunderstorm for approximately 100 miles when it began flashing then suddenly the car began slowing down there was no response to repeatedly stepping on the gas pedal as the car slowed down i was able to get over to the shoulder and put the car in park  again trying to get a response by stepping on the gas pedal but there was no response i shut the engine off then restarted the car the car ran fine after i restarted it i continued my drive from florence sc to ny and then returned from ny to florida without any further incident,vehicle,2020,acura,rdx
11474824,honda (american honda motor co.),false,false,0,0,,,5J8TC1H5XLL,"electrical system,engine,fuel/propulsion system",upon rapid acceleration pushing the gas pedal down the engine light started blinking and the car went into limp mode losing all power this was a serious concern because we had just got off the interstate and if we had been full speed attempting to pass a vehicle we could have been in a serious accident due to failure of power,vehicle,2020,acura,rdx
