odiNumber,manufacturer,crash,fire,numberOfInjuries,numberOfDeaths,dateOfIncident,dateComplaintFiled,vin,components,summary,type,productYear,productMake,productModel
11123780,Honda (American Honda Motor Co.),false,false,0,0,08/31/2018,08/31/2018,5J8TB3H50HL,SERVICE BRAKES,SEVERE PULSATION OF BRAKING SYSTEM AFTER ONLY 6000 MILES. DEALER RESURFACED WARPED REAR ROTORS. AT 10080 MILES THE SAME PROBLEM HAS COME BACK AND CAR IS BEING REPAIRED AGAIN.,Vehicle,2017,ACURA,RDX
11111895,Honda (American Honda Motor Co.),false,false,0,0,06/06/2018,07/17/2018,5J8TB3H34HL,STEERING,"TL* THE CONTACT OWNS A 2017 ACURA RDX. WHILE DRIVING 55 MPH, THE STEERING WHEEL SEIZED WITHOUT WARNING. THE VEHICLE WAS TOWED TO DUNCAN ACURA (2032 PETERS CREEK RD, ROANOKE, VA 24017) WHERE THE FAILURE WAS DIAGNOSED AND THE VEHICLE WAS REPAIRED; HOWEVER, THE CONTACT WAS UNAWARE OF THE DIAGNOSIS OR REPAIRS THAT WERE COMPLETED. THE CONTACT STATED THAT THE FAILURE RECURRED MULTIPLE TIMES. THE VEHICLE WAS TAKEN BACK TO THE DEALER FOR FURTHER DIAGNOSTIC TESTING AND REPAIRS. THE MANUFACTURER WAS ALSO MADE AWARE OF THE FAILURE. THE VEHICLE WAS NOT REPAIRED. THE APPROXIMATE FAILURE MILEAGE WAS 1,500.",Vehicle,2017,ACURA,RDX
11102817,Honda (American Honda Motor Co.),false,false,0,0,06/14/2018,06/20/2018,5J8TB3H38HL,"VEHICLE SPEED CONTROL,ENGINE","TL* THE CONTACT OWNS A 2017 ACURA RDX. WHILE REVERSING OUT OF THE DRIVEWAY, THE VEHICLE INADVERTENTLY ACCELERATED. THE CONTACT HAD TO QUICKLY SHIFT THE VEHICLE INTO PARK AND APPLY EXTREME PRESSURE TO THE BRAKE PEDAL TO STOP THE VEHICLE. THE CONTACT STATED THAT THE FAILURE OCCURRED NUMEROUS TIMES. ON ONE OCCASION, WHILE DRIVING ON THE HIGHWAY, THE VEHICLE INADVERTENTLY ACCELERATED AND A GREEN LIGHT WITH THE WORD ""MAIN"" WAS DISPLAYED. THE VEHICLE WAS TOWED TO CHAPMAN ACURA (4600 E 22ND ST, TUCSON, AZ 85711, (520) 445-4061), BUT THEY WERE UNABLE TO DUPLICATE THE FAILURE. THE VEHICLE WAS NOT REPAIRED. THE MANUFACTURER WAS NOT NOTIFIED. THE FAILURE MILEAGE WAS 20,000. *TT  CONSUMER STATED BRAKES DID NOT WORK, CAR ONLY STOPPED WHEN CONSUMER RAN OVER CURB- UP A HILL AND HIT SOME BOULDERS 1 HAVE NEVER USED CRUISE CONTROL - CAR WOULD NOT STOP IN REVERSE OR GOING FORWARD REPAIR DAMAGES $1,105.62. HAPPENED AGAIN IN 6/17/18 UPDATED 9/26/18*JB",Vehicle,2017,ACURA,RDX
11099209,Honda (American Honda Motor Co.),false,false,0,0,05/18/2018,06/01/2018,5J8TB4H34HL,UNKNOWN OR OTHER,THE AIR CONDITIONER/CONDENSERS ON HONDA AUTOMOBILES ARE PRONE TO DAMAGE FROM ROAD DEBRIS BECAUSE OF A DESIGN DEFECT THAT HONDA & DEALERS REFUSES TO REPAIR UNDER WARRANTY.,Vehicle,2017,ACURA,RDX
11096578,Honda (American Honda Motor Co.),true,false,2,0,05/01/2018,05/17/2018,5J8TB4H7XHL,SERVICE BRAKES,I WAS DRIVING ON A HIGHWAY AND I WANTED TO SLOW MY CAR DOWN BECAUSE I WAS APPROACHING A CONSTRUCTION AREA.  WHEN I APPLIED THE BRAKES THE BREAK PEDAL WENT RIGHT DOWN TO THE FLOOR.  THIS TOTAL BREAK FAILURE DID NOT ALLOW ME TO STOP MY CAR.,Vehicle,2017,ACURA,RDX
11079479,Honda (American Honda Motor Co.),true,false,0,0,01/30/2018,03/14/2018,"",SERVICE BRAKES,BRAKES LOCKING CAR WOULD NOT STOP,Vehicle,2017,ACURA,RDX
11041811,Honda (American Honda Motor Co.),false,false,0,0,06/09/2017,10/31/2017,5J8TB4H74HL,POWER TRAIN,"WHEN THE ENGINE DOES NOT RESPOND TO THE THROTTLE, YOU CONTINUE TO DEPRESS THROTTLE, THEN THE ENGINE BEGINES TO JERK  AND SLOWLY ACCELERATE.  ENGINE APPEARS TO DIE WHEN YOU ARE IN THE SLOW DOWN SITUATION. I HAVE TO PRESS ACCELERATOR TO THE FLOOR TO GET THE CAR GOING.  GETTING ON THE HIGHWAY, IS VERY UNSAFE BECAUSE YOU NEED A LOT OF ROOM TO ACCELERATE BECAUSE A V6 ENGINE HESITATED  AT THE ACCELERATION AND EVEN YOU ALREADY DRIVING.  PASSING CARS IS NOT EVEN AN OPTION, FAILURE TO ACCELERATE QUICKLY IS NOT POSSIBLE .  STARTED EXPERIENCING IT AT 800 MILES .  VERY UNSAFE, UNPREDICTABLE, AND A BIG DISSAPOINTMENT.",Vehicle,2017,ACURA,RDX
11035916,Honda (American Honda Motor Co.),false,false,0,0,01/01/2017,10/23/2017,5J8TB4H39HL,POWER TRAIN,"1) HARSH TRANSMISSION SHIFTS  THE TRANSMISSION'S GEAR SHIFTS (BOTH UP AND DOWN) ARE JERKY, AND IT'S VERY OBVIOUS & UNPLEASANT WHEN COMPARED TO DRIVING OTHER CARS (EVEN TO A 2005 TOYOTA COROLLA).  THE SHIFTS SEEM MUCH HARSHER ESPECIALLY WHEN DOWNSHIFTING.  WHEN THE CAR SLOWS DOWN, THERE IS A SUDDEN JERK AND A NOTICEABLE DROP IN SPEED.  I'VE CONCLUDED THAT IT OCCURS MOST WHEN THE TRANSMISSION DOWNSHIFTS FROM GEAR 5 TO 4 (AROUND 30-35 MPH) AND 4 TO 3 (AT 20 MPH).  IT ALMOST APPEARS THAT WHEN THE CAR IS IN ""DRIVE"" IT SHIFTS TOO EARLY CAUSING THE CAR TO JERK AND SLOW DOWN AS IF I QUICKLY PRESSED THE BRAKES (I.E. ENGINE BRAKING).  I ALSO HAVE NOTICED THAT WHEN THE CAR IS IN ""SPORT"" MODE, THE HARSH DOWNSHIFT IS NOT AS EVIDENT AND MUCH SMOOTHER/NORMAL. THIS IS A SIGNIFICANT SAFETY ISSUE AS THE SUDDEN JERK & SLOW-DOWNS ARE UNEXPECTED FOR DRIVERS BEHIND ME, ESPECIALLY SINCE THERE ARE NO VISUAL INDICATORS/WARNINGS (E.G. BRAKE LIGHTS DON'T COME WHEN THIS HAPPENS).  PLUS NOT TO MENTION A WASTE OF MY GAS AS I HAVE TO PRESS THE GAS TO GET IT BACK UP THE CRUISING SPEED NEEDED.  I BROUGHT THIS UP TO THE SERVICE TEAM AT ACURA MCGRATH IMMEDIATELY AFTER MY PURCHASE AND SO FAR I'VE HEARD THAT ""ACURA TRANSMISSIONS ARE QUITE STRANGE AND HAVE THEIR OWN NUANCES COMPARED TO ALL OTHER CAR MAKES AND THIS DOWNSHIFTING THAT I EXPERIENCE IS BY DESIGN"".  HOWEVER, DURING BOTH OF MY TEST DRIVES AT 2 DIFFERENT DEALERSHIPS, I DID NOT FEEL THIS AT ALL.  MY FRIENDS WHO HAVE DRIVEN WITH ME HAVE ALSO NOTICED THIS AND MENTIONED IT'S UNPLEASANT AND UNEXPECTED FOR A LUXURY CAR.      EVEN AFTER THE MEMORY RESET THAT WE DID A COUPLE WEEKS AGO, THIS IS STILL NOTICEABLE ON BOTH UP & DOWNSHIFTS (AGAIN, HARSHEST SHIFT EXPERIENCED WHEN DOWN SHIFTING WHEN SLOWING DOWN AT 20 MPH).",Vehicle,2017,ACURA,RDX
11035918,Honda (American Honda Motor Co.),false,false,0,0,12/12/2016,10/23/2017,5J8TB4H39HL,SERVICE BRAKES,"BRAKE NOISE:   BRAKES MAKE A LOUD THUMPING/KNOCKING NOISE WHEN I STEP OFF THE BRAKE TO START CRAWLING FROM A COMPLETE STOP IN 'DRIVE' MODE (I.E. AT A RED LIGHT OR STOP SIGN).  HERE ARE VIDEOS WHICH DEMONSTRATE THIS.  THIS HAPPENS VERY FREQUENTLY AND IS LOUD.  AND IN RARE OCCASIONS, THE BRAKES MAKE A SQUEALING NOISE.  OVERALL, THE BRAKES ARE WORKING (E.G. I CAN USE THEM TO STOP FINE) BUT THESE ISSUES ARE FREQUENT ENOUGH THAT IT'S CONCERNING, IRRITATING AND REALLY, JUST COMPLETELY EMBARRASSING TO DRIVE WITH SUCH A HIGH-END BRAND.     PLEASE SEE THE VIDEOS BELOW WHICH HIGHLIGHT THESE NOISES. I NOTICED IT ALSO HAPPENS WHEN I'M SHIFTING AROUND FROM PARK/REVERSE/DRIVE WHEN I'M THE PARKING LOT (SOUNDS LIKE THE CAR IS REGURGITATING).   AGAIN, THIS IS VERY CONCERNING (I.E. IS THE BRAKE GOING TO GIVE OUT SOME TIME WITHOUT ME KNOWING), ANNOYING TO HEAR/FEEL, AND QUITE EMBARRASSING AS MY PASSENGERS AS WELL AS FOLKS OUTSIDE MY CAR CAN HEAR IT.  I FEEL IT'S UNACCEPTABLE FOR SUCH A NEW CAR.  ANY SUGGESTIONS&#8203; ON WHAT I SHOULD DO?  HAS ANYTHING COME BACK FROM SERVICE BULLETINS OR THE ENGINEERS IN CALIFORNIA?  I NOTICED SOME TSB'S RELATED TO THE BRAKES.            (1) BRAKE NOISE - MARCH 5TH:  HTTPS://GOO.GL/PHOTOS/CM1Q4BFYBJNKBSXU9           (2) BRAKE NOISE - MARCH 6TH:  HTTPS://GOO.GL/PHOTOS/CC5GLRDQ1VHBTWNI7",Vehicle,2017,ACURA,RDX
11035925,Honda (American Honda Motor Co.),false,false,0,0,01/01/2017,10/23/2017,5J8TB4H39HL,UNKNOWN OR OTHER,"BLUETOOTH CONNECTION DROPS:  MY IPHONE IS CONSTANTLY GETTING DROPPED AND THEN RECONNECTED BY THE BLUETOOTH STEREO SYSTEM.  THIS IS INCREDIBLY FRUSTRATING AS I'VE MISSED DIRECTIONS WHEN USING THE GPS NAVIGATION ON MY PHONE AS WELL AS LOST AUDIO WHEN ON PHONE CALLS.  THIS HAS PROVEN TO BE CUMBERSOME AND UNSAFE AS IT FORCES ME TO HAVE TO FUMBLE WITH MY PHONE WHILE DRIVING IN TRAFFIC, MAKING OBSOLETE THE ""HANDS-FREE"" SAFETY FEATURE OF THE CAR AS ADVERTISED.   I'VE MISSED MANY GPS TURNS BECAUSE OF THIS AND HAVE HAD TO PICK UP MY PHONE WHILE DRIVING TO FRANTICALLY FIND OUT HOW TO RE-ROUTE MY NAVIGATION.  THE SAME IS EXPERIENCED WITH MY WIFE'S IPHONE.      HERE'S SOME VIDEOS THAT SHOW MY PHONE DISCONNECTING WHILE DRIVING:  HTTPS://PHOTOS.APP.GOO.GL/B0NURXD0ZHTNCHQX1",Vehicle,2017,ACURA,RDX
11024736,Honda (American Honda Motor Co.),false,false,0,0,09/06/2017,09/20/2017,"",VISIBILITY/WIPER,"DRIVER MIRROR,SPLIT SCREEN. AS VEHICLE APPROACHES FROM THE REAR DRIVER SIDE, VEHICLE APPEARS IN SPLIT SCREEN AND AS IT APPROACHES IT APPEARS TO VEER INTO YOUR CAR. FIRST REACTION IS TO TURN RIGHT, AS IT SEEMS THE APPROACHING VEHICLE IS GOING TO HIT MY REAR SIDE. GUT REACTION CAUSES ME ME TURN SHARPLY TO THE RIGHT, INDANGERING TRAFFIC IN RIGHT LANE( IF I AM IN MIDDLE LANE OF THREE LANE HIGHWAY) OR VEER INTO DITCH ON RIGHT. THIS MIRROR SHOULD BE REPLACED WITH NORMAL VIEW, IT ALMOST KILLED ME.",Vehicle,2017,ACURA,RDX
11013459,Honda (American Honda Motor Co.),false,false,0,0,07/01/2017,08/07/2017,5J8TB3H79HL,SERVICE BRAKES,VEHICLE SHAKES AT HIGH SPEED WHEN THE BREAK IS APPLIED. CAUSE BY ROTOR WARPING. THE DEAL HAD RE-SURFACE THE ROTOR AND REPLACED BREAK PAD ONE ALREADY. BUT IT STILL DOES SAME THING.,Vehicle,2017,ACURA,RDX
11001501,Honda (American Honda Motor Co.),false,false,0,0,06/24/2017,06/26/2017,5J8TB4H34HL,"SUSPENSION,POWER TRAIN,WHEELS","I PURCHASED THE 2017 ACURA RDX, ON MARCH 20, 2017 WITH 20 MILES. I NOTICED THIS PAST SATURDAY, JUNE 24, 2017, THAT IS RUST IN THE EXHAUST AREA, AROUND THE WHEELS AND OTHER AREAS UNDERNEATH THE AUTO.",Vehicle,2017,ACURA,RDX
11000156,Honda (American Honda Motor Co.),false,false,0,0,06/19/2017,06/20/2017,5J8TB4H57HL,"ELECTRICAL SYSTEM,VEHICLE SPEED CONTROL,ELECTRONIC STABILITY CONTROL (ESC)","9,249 MILES ON A 2017 ACURA RDX. CHECK ENGINE LIGHT CAME ON WHILE IN MOTION ON A HIGHWAY AT APPROXIMATELY 65 MPH WITH NOTABLE LOSS OF POWER (ONCE STOPPED IT TOOK A FULL 30 SECONDS TO GET TO 15 MPH). LET CAR SIT FOR 2 HOURS AS MANUAL STATED. ONCE RESTARTED AND DRIVEN FOR APPROXIMATELY 20 FEET ALL LIGHTS ON DASHBOARD WHERE FLASHING AND AGAIN VIRTUALLY NO POWER. VEHICLE WAS TOWED TO THE DEALERSHIP. TECH PERFORMED HDS SCAN AND RETRIEVED ERROR CODES: P0304, P0 05, AND P0306...4/5/6. DEALERSHIP CLAIMS WAS ALL DUE TO NEEDING A SOFTWARE UPDATE. OF WHICH I NEVER WOULD HAVE BEEN AWARE OF UNLESS I EXPERIENCED THIS SCARY LOSS OF POWER ON THE HIGHWAY. THEY HAD NO SORT OF ALERT OUT THAT THE NEW MODELS ARE IN NEED OF A SOFTWARE UPDATE. DANGEROUS AND DO NOT FEEL SAFE DRIVING THIS CAR ANY LONGER.",Vehicle,2017,ACURA,RDX
10954547,Honda (American Honda Motor Co.),false,false,0,0,11/01/2016,02/14/2017,5J8TB4H7XHL,"ELECTRICAL SYSTEM,FORWARD COLLISION AVOIDANCE","TL* THE CONTACT OWNS A 2017 ACURA RDX. WHILE DRIVING APPROXIMATELY 65 MPH, THE VEHICLE EXPERIENCED A LOSS OF POWER AND THE COLLISION AVOIDANCE WARNING INDICATOR ILLUMINATED. THE VEHICLE WAS TAKEN TO THE DEALER, BUT THE FAILURE COULD NOT BE REPLICATED. THE VEHICLE WAS NOT REPAIRED. THE MANUFACTURER WAS NOTIFIED OF THE FAILURE. THE FAILURE MILEAGE WAS APPROXIMATELY 2,000.",Vehicle,2017,ACURA,RDX
